id,title,title_slug,difficulty,likes,dislikes,ratio
2387,Partition Array Such That Maximum Difference Is K,partition-array-such-that-maximum-difference-is-k,medium,470,14,33.57142857142857
1884,Minimum Changes To Make Alternating Binary String,minimum-changes-to-make-alternating-binary-string,easy,470,15,31.333333333333332
2435,Shortest Impossible Sequence of Rolls,shortest-impossible-sequence-of-rolls,hard,469,37,12.675675675675675
1890,Sum of Beauty of All Substrings,sum-of-beauty-of-all-substrings,medium,469,109,4.302752293577981
1134,Shortest Distance to Target Color,shortest-distance-to-target-color,medium,469,20,23.45
2521,Paths in Matrix Whose Sum Is Divisible by K,paths-in-matrix-whose-sum-is-divisible-by-k,hard,468,18,26.0
1733,Maximum Number of Visible Points,maximum-number-of-visible-points,hard,468,667,0.7016491754122939
1572,Subrectangle Queries,subrectangle-queries,medium,468,1191,0.3929471032745592
457,Circular Array Loop,circular-array-loop,medium,467,442,1.0565610859728507
2337,Remove Digit From Number to Maximize Result,remove-digit-from-number-to-maximize-result,easy,466,23,20.26086956521739
1685,Stone Game V,stone-game-v,hard,466,65,7.1692307692307695
929,Groups of Special-Equivalent Strings,groups-of-special-equivalent-strings,medium,465,1427,0.3258584442887176
928,Surface Area of 3D Shapes,surface-area-of-3d-shapes,easy,465,650,0.7153846153846154
2430,Number of Excellent Pairs,number-of-excellent-pairs,hard,464,14,33.142857142857146
2329,Maximum Product After K Increments,maximum-product-after-k-increments,medium,464,33,14.06060606060606
1768,Design an Expression Tree With Evaluate Function,design-an-expression-tree-with-evaluate-function,medium,464,69,6.72463768115942
2443,Check if There is a Valid Partition For The Array,check-if-there-is-a-valid-partition-for-the-array,medium,463,91,5.087912087912088
2088,Minimum Time to Type Word Using Special Typewriter,minimum-time-to-type-word-using-special-typewriter,easy,463,18,25.72222222222222
1293,Three Consecutive Odds,three-consecutive-odds,easy,463,49,9.448979591836734
1535,Build Array Where You Can Find The Maximum Exactly K Comparisons,build-array-where-you-can-find-the-maximum-exactly-k-comparisons,hard,462,10,46.2
2416,Evaluate Boolean Binary Tree,evaluate-boolean-binary-tree,easy,461,10,46.1
2081,Minimum Total Space Wasted With K Resizing Operations,minimum-total-space-wasted-with-k-resizing-operations,medium,461,39,11.820512820512821
1392,Find the Difference of Two Arrays,find-the-difference-of-two-arrays,easy,461,22,20.954545454545453
2526,Longest Increasing Subsequence II,longest-increasing-subsequence-ii,hard,460,18,25.555555555555557
1294,Range Frequency Queries,range-frequency-queries,medium,460,21,21.904761904761905
2289,Minimum Operations to Make the Array Alternating,minimum-operations-to-make-the-array-alternating,medium,459,297,1.5454545454545454
2283,Sort Even and Odd Indices Independently,sort-even-and-odd-indices-independently,easy,459,31,14.806451612903226
919,Projection Area of 3D Shapes,projection-area-of-3d-shapes,easy,459,1249,0.36749399519615694
771,Encode N-ary Tree to Binary Tree,encode-n-ary-tree-to-binary-tree,hard,459,24,19.125
2054,The Number of the Smallest Unoccupied Chair,the-number-of-the-smallest-unoccupied-chair,medium,458,20,22.9
2285,Design Bitset,design-bitset,medium,457,41,11.146341463414634
1994,Minimum Number of Swaps to Make the Binary String Alternating,minimum-number-of-swaps-to-make-the-binary-string-alternating,medium,457,29,15.758620689655173
2494,Sum of Prefix Scores of Strings,sum-of-prefix-scores-of-strings,hard,456,37,12.324324324324325
2159,Two Out of Three,two-out-of-three,easy,456,33,13.818181818181818
1955,Seat Reservation Manager,seat-reservation-manager,medium,456,32,14.25
1698,Replace All ?'s to Avoid Consecutive Repeating Characters,replace-all-s-to-avoid-consecutive-repeating-characters,easy,456,151,3.019867549668874
1375,Find Palindrome With Fixed Length,find-palindrome-with-fixed-length,medium,456,194,2.350515463917526
1125,Design File System,design-file-system,medium,455,51,8.92156862745098
2192,Minimum Cost Homecoming of a Robot in a Grid,minimum-cost-homecoming-of-a-robot-in-a-grid,medium,454,70,6.485714285714286
1532,Reformat The String,reformat-the-string,easy,454,84,5.404761904761905
2418,Minimum Sum of Squared Difference,minimum-sum-of-squared-difference,medium,453,29,15.620689655172415
2284,Smallest Value of the Rearranged Number,smallest-value-of-the-rearranged-number,medium,453,12,37.75
2344,Escape the Spreading Fire,escape-the-spreading-fire,hard,452,17,26.58823529411765
2151,The Time When the Network Becomes Idle,the-time-when-the-network-becomes-idle,medium,452,28,16.142857142857142
1696,Strange Printer II,strange-printer-ii,hard,451,15,30.066666666666666
551,Student Attendance Record I,student-attendance-record-i,easy,451,28,16.107142857142858
1362,Airplane Seat Assignment Probability,airplane-seat-assignment-probability,medium,450,768,0.5859375
1233,Number of Ships in a Rectangle,number-of-ships-in-a-rectangle,hard,450,52,8.653846153846153
1784,Minimum Initial Energy to Finish Tasks,minimum-initial-energy-to-finish-tasks,hard,449,30,14.966666666666667
2278,Find Three Consecutive Integers That Sum to a Given Number,find-three-consecutive-integers-that-sum-to-a-given-number,medium,448,142,3.1549295774647885
824,Number of Lines To Write String,number-of-lines-to-write-string,easy,447,1187,0.37657961246840777
635,Design Log Storage System,design-log-storage-system,medium,447,188,2.377659574468085
2133,Number of Pairs of Strings With Concatenation Equal to Target,number-of-pairs-of-strings-with-concatenation-equal-to-target,medium,446,41,10.878048780487806
1897,Maximize Palindrome Length From Subsequences,maximize-palindrome-length-from-subsequences,hard,446,8,55.75
1710,Find Servers That Handled Most Number of Requests,find-servers-that-handled-most-number-of-requests,hard,446,21,21.238095238095237
1517,Restore The Array,restore-the-array,hard,444,15,29.6
1344,Maximum Equal Frequency,maximum-equal-frequency,hard,443,52,8.51923076923077
663,Equal Tree Partition,equal-tree-partition,medium,442,35,12.628571428571428
2189,Maximum Path Quality of a Graph,maximum-path-quality-of-a-graph,hard,441,32,13.78125
1819,Construct the Lexicographically Largest Valid Sequence,construct-the-lexicographically-largest-valid-sequence,medium,441,38,11.605263157894736
814,Smallest Rotation with Highest Score,smallest-rotation-with-highest-score,hard,441,34,12.970588235294118
2477,Number of Ways to Reach a Position After Exactly k Steps,number-of-ways-to-reach-a-position-after-exactly-k-steps,medium,440,47,9.361702127659575
2406,Decode the Message,decode-the-message,easy,440,51,8.627450980392156
2274,Keep Multiplying Found Values by Two,keep-multiplying-found-values-by-two,easy,439,19,23.105263157894736
2034,Minimum Absolute Difference Queries,minimum-absolute-difference-queries,medium,439,30,14.633333333333333
1680,Count All Possible Routes,count-all-possible-routes,hard,438,26,16.846153846153847
830,Largest Triangle Area,largest-triangle-area,easy,438,1466,0.2987721691678035
2099,Number of Strings That Appear as Substrings in Word,number-of-strings-that-appear-as-substrings-in-word,easy,437,21,20.80952380952381
1108,Analyze User Website Visit Pattern,analyze-user-website-visit-pattern,medium,437,3368,0.12975059382422802
2295,Minimum Time to Finish the Race,minimum-time-to-finish-the-race,hard,436,17,25.647058823529413
1223,Graph Connectivity With Threshold,graph-connectivity-with-threshold,hard,436,24,18.166666666666668
1150,Two Sum BSTs,two-sum-bsts,medium,436,44,9.909090909090908
2096,Find the Longest Valid Obstacle Course at Each Position,find-the-longest-valid-obstacle-course-at-each-position,hard,435,6,72.5
2504,Find All Good Indices,find-all-good-indices,medium,434,23,18.869565217391305
1843,Number Of Rectangles That Can Form The Largest Square,number-of-rectangles-that-can-form-the-largest-square,easy,434,47,9.23404255319149
1519,Minimum Subsequence in Non-Increasing Order,minimum-subsequence-in-non-increasing-order,easy,434,429,1.0116550116550116
2280,Count Good Triplets in an Array,count-good-triplets-in-an-array,hard,432,14,30.857142857142858
1961,Maximum Ice Cream Bars,maximum-ice-cream-bars,medium,432,180,2.4
2334,Number of Flowers in Full Bloom,number-of-flowers-in-full-bloom,hard,431,10,43.1
1995,Finding Pairs With a Certain Sum,finding-pairs-with-a-certain-sum,medium,431,86,5.011627906976744
981,Delete Columns to Make Sorted,delete-columns-to-make-sorted,easy,429,2099,0.20438303954263934
2160,Minimum Operations to Make a Uni-Value Grid,minimum-operations-to-make-a-uni-value-grid,medium,428,33,12.969696969696969
1040,Maximum Binary Tree II,maximum-binary-tree-ii,medium,428,710,0.6028169014084507
661,Image Smoother,image-smoother,easy,428,1720,0.24883720930232558
489,Kth Smallest Instructions,kth-smallest-instructions,hard,427,5,85.4
1609,Find All The Lonely Nodes,find-all-the-lonely-nodes,easy,426,9,47.333333333333336
2552,Maximum Sum of Distinct Subarrays With Length K,maximum-sum-of-distinct-subarrays-with-length-k,medium,424,3,141.33333333333334
2473,Max Sum of a Pair With Equal Sum of Digits,max-sum-of-a-pair-with-equal-sum-of-digits,medium,424,6,70.66666666666667
2179,Most Beautiful Item for Each Query,most-beautiful-item-for-each-query,medium,424,11,38.54545454545455
1933,Number of Different Integers in a String,number-of-different-integers-in-a-string,easy,424,79,5.367088607594937
2122,Count Special Quadruplets,count-special-quadruplets,easy,423,170,2.488235294117647
1963,Find XOR Sum of All Pairs Bitwise AND,find-xor-sum-of-all-pairs-bitwise-and,hard,422,36,11.722222222222221
2469,Longest Subsequence With Limited Sum,longest-subsequence-with-limited-sum,easy,421,52,8.096153846153847
2086,Count Number of Special Subsequences,count-number-of-special-subsequences,hard,421,7,60.142857142857146
1188,Brace Expansion II,brace-expansion-ii,hard,420,257,1.6342412451361867
522,Longest Uncommon Subsequence II,longest-uncommon-subsequence-ii,medium,420,1155,0.36363636363636365
736,Parse Lisp Expression,parse-lisp-expression,hard,419,323,1.2972136222910218
2268,Remove All Ones With Row and Column Flips,remove-all-ones-with-row-and-column-flips,medium,418,162,2.580246913580247
2366,Maximum Bags With Full Capacity of Rocks,maximum-bags-with-full-capacity-of-rocks,medium,417,18,23.166666666666668
1376,Selling Pieces of Wood,selling-pieces-of-wood,hard,417,8,52.125
2388,Replace Elements in an Array,replace-elements-in-an-array,medium,416,21,19.80952380952381
2249,Count the Hidden Sequences,count-the-hidden-sequences,medium,414,40,10.35
2170,Count Number of Maximum Bitwise-OR Subsets,count-number-of-maximum-bitwise-or-subsets,medium,414,15,27.6
2269,Count Elements With Strictly Smaller and Greater Elements ,count-elements-with-strictly-smaller-and-greater-elements,easy,412,16,25.75
2138,Sum of Beauty in the Array,sum-of-beauty-in-the-array,medium,412,41,10.048780487804878
2094,Remove Stones to Minimize the Total,remove-stones-to-minimize-the-total,medium,412,27,15.25925925925926
914,Random Point in Non-overlapping Rectangles,random-point-in-non-overlapping-rectangles,medium,412,628,0.6560509554140127
2211,K Radius Subarray Averages,k-radius-subarray-averages,medium,411,15,27.4
2010,Check if Word Equals Summation of Two Words,check-if-word-equals-summation-of-two-words,easy,411,24,17.125
2006,Find the Student that Will Replace the Chalk,find-the-student-that-will-replace-the-chalk,medium,411,51,8.058823529411764
2353,Maximum Score of a Node Sequence,maximum-score-of-a-node-sequence,hard,410,9,45.55555555555556
2076,Sum of Digits of String After Convert,sum-of-digits-of-string-after-convert,easy,410,38,10.789473684210526
2109,Find Array Given Subset Sums,find-array-given-subset-sums,hard,409,32,12.78125
1070,Convert to Base -2,convert-to-base-2,medium,409,255,1.603921568627451
2308,Divide Array Into Equal Pairs,divide-array-into-equal-pairs,easy,408,15,27.2
2235,Capitalize the Title,capitalize-the-title,easy,407,39,10.435897435897436
2089,Maximum Matrix Sum,maximum-matrix-sum,medium,407,18,22.61111111111111
2462,Find the K-Sum of an Array,find-the-k-sum-of-an-array,hard,406,10,40.6
1234,Number of Paths with Max Score,number-of-paths-with-max-score,hard,406,20,20.3
2392,Successful Pairs of Spells and Potions,successful-pairs-of-spells-and-potions,medium,405,12,33.75
2016,Reduction Operations to Make the Array Elements Equal,reduction-operations-to-make-the-array-elements-equal,medium,405,19,21.31578947368421
1358,Find Positive Integer Solution for a Given Equation,find-positive-integer-solution-for-a-given-equation,medium,405,1270,0.3188976377952756
2124,First Day Where You Have Been in All the Rooms,first-day-where-you-have-been-in-all-the-rooms,medium,404,70,5.771428571428571
1740,Count Subtrees With Max Distance Between Cities,count-subtrees-with-max-distance-between-cities,hard,404,34,11.882352941176471
2457,Count Special Integers,count-special-integers,hard,403,28,14.392857142857142
1264,Maximum Number of Words You Can Type,maximum-number-of-words-you-can-type,easy,403,18,22.38888888888889
2292,Counting Words With a Given Prefix,counting-words-with-a-given-prefix,easy,402,10,40.2
1880,Largest Merge Of Two Strings,largest-merge-of-two-strings,medium,402,56,7.178571428571429
1803,Average Waiting Time,average-waiting-time,medium,402,45,8.933333333333334
1346,Maximize the Topmost Element After K Moves,maximize-the-topmost-element-after-k-moves,medium,402,246,1.6341463414634145
385,Mini Parser,mini-parser,medium,402,1218,0.33004926108374383
1354,Find Players With Zero or One Losses,find-players-with-zero-or-one-losses,medium,401,30,13.366666666666667
499,The Maze III,the-maze-iii,hard,401,65,6.1692307692307695
2229,Maximum Fruits Harvested After at Most K Steps,maximum-fruits-harvested-after-at-most-k-steps,hard,400,15,26.666666666666668
2191,Minimum Number of Food Buckets to Feed the Hamsters,minimum-number-of-food-buckets-to-feed-the-hamsters,medium,400,18,22.22222222222222
2486,Most Frequent Even Element,most-frequent-even-element,easy,399,11,36.27272727272727
2349, Check if There Is a Valid Parentheses String Path,check-if-there-is-a-valid-parentheses-string-path,hard,399,4,99.75
2316,Count Hills and Valleys in an Array,count-hills-and-valleys-in-an-array,easy,399,64,6.234375
